x1,x2,x3,x4,x5,x6,x7,x8,x9,y
22,1,45.0,0,< 1 Year,Yes,22325.0,152.0,294,0
69,1,28.0,0,1-2 Year,Yes,32473.0,25.0,27,0
42,1,15.0,0,1-2 Year,Yes,2630.0,124.0,24,0
60,1,46.0,0,1-2 Year,Yes,23652.0,124.0,287,1
52,1,36.0,0,1-2 Year,Yes,31886.0,26.0,207,0
25,1,28.0,1,< 1 Year,No,39417.0,152.0,129,0
71,1,31.0,1,1-2 Year,No,2630.0,26.0,105,0
27,1,28.0,1,< 1 Year,No,60225.0,152.0,297,0
23,1,33.0,0,< 1 Year,Yes,2630.0,152.0,65,0
51,1,46.0,0,1-2 Year,Yes,29657.0,91.0,181,1
47,1,28.0,1,1-2 Year,No,54080.0,124.0,218,0
50,1,0.0,0,1-2 Year,Yes,2630.0,124.0,254,1
28,1,41.0,1,< 1 Year,No,34703.0,152.0,185,0
20,1,3.0,1,< 1 Year,No,31941.0,160.0,276,0
21,1,43.0,1,< 1 Year,No,25316.0,160.0,281,0
73,1,46.0,0,1-2 Year,No,42185.0,122.0,298,0
43,1,30.0,0,1-2 Year,Yes,23801.0,26.0,30,0
76,0,28.0,1,1-2 Year,No,27785.0,124.0,149,0
27,1,40.0,0,< 1 Year,No,25729.0,152.0,262,0
23,1,49.0,1,< 1 Year,No,2630.0,152.0,24,0
28,1,8.0,1,< 1 Year,No,30233.0,152.0,105,0
27,1,28.0,1,< 1 Year,No,35111.0,152.0,109,0
23,1,3.0,0,< 1 Year,Yes,23219.0,152.0,117,0
26,1,8.0,0,< 1 Year,Yes,38508.0,107.0,16,0
20,1,49.0,1,< 1 Year,Yes,43452.0,160.0,217,0
46,1,14.0,0,1-2 Year,Yes,38049.0,124.0,49,0
34,1,37.0,0,1-2 Year,No,2630.0,160.0,93,0
22,1,46.0,1,< 1 Year,No,30816.0,152.0,281,0
45,1,28.0,0,1-2 Year,Yes,38696.0,26.0,33,0
28,1,33.0,1,< 1 Year,No,32396.0,152.0,215,0
53,1,8.0,1,1-2 Year,No,39940.0,26.0,24,0
63,1,3.0,0,1-2 Year,No,2630.0,26.0,31,0
65,1,28.0,0,1-2 Year,Yes,2630.0,156.0,95,0
56,1,36.0,1,1-2 Year,No,2630.0,26.0,196,0
25,1,48.0,0,1-2 Year,Yes,2630.0,154.0,28,0
42,1,35.0,1,1-2 Year,No,21130.0,152.0,33,0
68,1,8.0,1,1-2 Year,Yes,48306.0,7.0,77,0
36,1,25.0,1,1-2 Year,No,40336.0,124.0,211,0
26,1,2.0,0,< 1 Year,No,32805.0,152.0,213,0
30,1,28.0,0,1-2 Year,Yes,52206.0,156.0,153,1
54,1,24.0,0,1-2 Year,Yes,2630.0,157.0,185,0
27,1,18.0,1,< 1 Year,No,25226.0,152.0,22,0
21,1,46.0,1,< 1 Year,No,33048.0,160.0,151,0
51,1,28.0,1,1-2 Year,No,48311.0,122.0,196,0
22,1,30.0,1,< 1 Year,No,30486.0,152.0,296,0
25,1,28.0,1,< 1 Year,No,60696.0,152.0,43,0
37,1,28.0,1,1-2 Year,No,45957.0,124.0,142,0
53,1,28.0,1,1-2 Year,No,49947.0,124.0,196,0
24,1,28.0,0,< 1 Year,Yes,43426.0,152.0,272,0
39,1,0.0,0,1-2 Year,Yes,2630.0,18.0,180,0
59,1,28.0,0,1-2 Year,Yes,40298.0,26.0,294,1
22,1,10.0,1,< 1 Year,No,24146.0,152.0,168,0
32,1,3.0,0,1-2 Year,Yes,17739.0,124.0,277,1
35,1,28.0,0,1-2 Year,Yes,2630.0,158.0,32,0
47,1,29.0,0,1-2 Year,Yes,33480.0,26.0,29,0
66,0,8.0,0,1-2 Year,No,62421.0,124.0,103,0
57,1,28.0,0,> 2 Years,Yes,51073.0,122.0,108,0
24,1,15.0,0,< 1 Year,Yes,29805.0,152.0,60,0
56,1,3.0,1,1-2 Year,No,35502.0,152.0,107,0
22,1,6.0,1,< 1 Year,No,34619.0,152.0,110,0
22,1,3.0,0,< 1 Year,Yes,30276.0,152.0,77,1
42,1,28.0,1,1-2 Year,No,24044.0,152.0,240,0
24,1,36.0,1,< 1 Year,No,36345.0,152.0,141,0
50,1,28.0,0,> 2 Years,Yes,52191.0,124.0,224,1
40,1,8.0,0,1-2 Year,Yes,2630.0,157.0,97,1
36,1,28.0,1,1-2 Year,No,56832.0,124.0,148,0
28,1,15.0,1,< 1 Year,No,23610.0,152.0,60,0
31,1,3.0,0,1-2 Year,Yes,2630.0,157.0,113,1
47,1,46.0,1,1-2 Year,No,64241.0,124.0,38,0
23,1,30.0,1,< 1 Year,No,28019.0,107.0,177,0
23,1,6.0,1,< 1 Year,No,39816.0,152.0,167,0
53,1,8.0,0,1-2 Year,Yes,38489.0,7.0,226,1
26,1,13.0,1,< 1 Year,No,21108.0,152.0,200,0
25,1,28.0,1,< 1 Year,No,61668.0,152.0,115,0
46,1,28.0,0,1-2 Year,Yes,45115.0,26.0,182,0
31,1,50.0,1,< 1 Year,No,34277.0,152.0,255,0
66,1,46.0,0,1-2 Year,Yes,37453.0,11.0,16,0
80,1,50.0,1,1-2 Year,No,36302.0,8.0,237,0
45,1,28.0,0,1-2 Year,Yes,195863.0,3.0,109,1
66,1,28.0,1,1-2 Year,No,31513.0,26.0,16,0
63,1,41.0,1,1-2 Year,No,34695.0,26.0,251,0
38,1,25.0,1,1-2 Year,No,36459.0,26.0,92,0
27,1,13.0,1,< 1 Year,No,20372.0,152.0,217,0
62,1,28.0,0,1-2 Year,Yes,56820.0,26.0,10,0
50,1,28.0,0,> 2 Years,Yes,50153.0,124.0,92,0
44,1,28.0,0,1-2 Year,Yes,30700.0,124.0,89,0
24,1,50.0,0,< 1 Year,No,21152.0,152.0,261,0
26,1,29.0,1,< 1 Year,No,39198.0,26.0,246,0
54,1,46.0,0,1-2 Year,Yes,28853.0,26.0,292,0
24,1,50.0,1,< 1 Year,No,34762.0,152.0,174,0
23,1,29.0,1,< 1 Year,No,2630.0,152.0,284,0
22,1,13.0,0,< 1 Year,Yes,28079.0,152.0,59,1
69,1,28.0,0,> 2 Years,Yes,29588.0,122.0,182,1
24,1,39.0,0,1-2 Year,Yes,2630.0,156.0,201,0
55,1,14.0,1,1-2 Year,No,35863.0,124.0,205,0
23,1,10.0,1,< 1 Year,No,27897.0,152.0,16,0
53,1,8.0,1,1-2 Year,No,95840.0,26.0,153,0
23,1,28.0,0,< 1 Year,No,45105.0,152.0,78,1
76,1,8.0,1,1-2 Year,No,65941.0,7.0,10,0
24,1,28.0,1,1-2 Year,Yes,26887.0,124.0,116,0
24,1,46.0,0,< 1 Year,No,18340.0,152.0,232,0
22,1,15.0,1,< 1 Year,No,39237.0,152.0,294,0
44,1,38.0,0,1-2 Year,Yes,2630.0,156.0,32,0
35,1,28.0,0,1-2 Year,Yes,44335.0,122.0,93,1
61,1,28.0,0,> 2 Years,Yes,34062.0,124.0,263,0
32,1,33.0,1,< 1 Year,No,2630.0,152.0,237,0
48,1,32.0,0,1-2 Year,Yes,32464.0,124.0,134,0
43,1,31.0,0,1-2 Year,Yes,2630.0,124.0,252,0
41,1,3.0,1,1-2 Year,No,25940.0,124.0,135,0
25,1,36.0,1,< 1 Year,No,34091.0,152.0,237,0
44,1,28.0,0,1-2 Year,Yes,29239.0,124.0,179,1
26,1,8.0,1,< 1 Year,No,45033.0,152.0,102,0
58,1,48.0,0,1-2 Year,Yes,2630.0,15.0,239,0
67,1,28.0,0,> 2 Years,Yes,37391.0,124.0,46,0
28,1,29.0,1,< 1 Year,No,2630.0,152.0,212,0
26,1,6.0,1,< 1 Year,No,29215.0,152.0,31,0
29,1,15.0,1,< 1 Year,No,2630.0,152.0,42,0
43,1,28.0,0,1-2 Year,Yes,40843.0,124.0,133,0
37,1,28.0,0,1-2 Year,Yes,30596.0,122.0,239,1
50,1,8.0,0,1-2 Year,Yes,52405.0,124.0,195,0
24,1,28.0,0,< 1 Year,Yes,40855.0,152.0,209,0
64,1,8.0,1,1-2 Year,No,2630.0,124.0,91,0
42,1,28.0,0,1-2 Year,Yes,70959.0,26.0,144,0
22,1,30.0,1,< 1 Year,No,31065.0,152.0,173,0
24,1,13.0,1,< 1 Year,No,26086.0,152.0,239,0
27,1,50.0,1,< 1 Year,No,47092.0,152.0,115,0
25,1,10.0,0,< 1 Year,No,23417.0,152.0,138,0
43,1,11.0,1,1-2 Year,No,2630.0,124.0,193,0
69,1,33.0,0,1-2 Year,No,2630.0,138.0,20,0
36,1,28.0,0,1-2 Year,Yes,40431.0,124.0,230,0
43,1,8.0,0,1-2 Year,Yes,32995.0,152.0,254,0
49,1,29.0,1,1-2 Year,No,2630.0,26.0,109,0
27,1,28.0,1,< 1 Year,No,36085.0,152.0,282,0
42,1,28.0,0,1-2 Year,Yes,49153.0,31.0,167,0
46,1,28.0,0,1-2 Year,Yes,31492.0,26.0,11,0
20,1,8.0,0,< 1 Year,No,33561.0,160.0,201,0
35,1,23.0,0,1-2 Year,Yes,28768.0,163.0,21,0
44,1,28.0,0,1-2 Year,Yes,41612.0,154.0,93,0
64,1,30.0,0,1-2 Year,Yes,2630.0,26.0,211,0
29,1,10.0,1,< 1 Year,No,2630.0,160.0,74,0
47,1,15.0,0,1-2 Year,Yes,31919.0,26.0,149,1
53,1,46.0,0,> 2 Years,Yes,31398.0,11.0,86,0
22,1,8.0,0,< 1 Year,No,35907.0,152.0,44,0
20,1,8.0,0,< 1 Year,Yes,23465.0,160.0,158,0
21,1,40.0,0,< 1 Year,Yes,2630.0,160.0,70,1
36,1,15.0,0,1-2 Year,Yes,2630.0,26.0,281,1
42,1,8.0,1,1-2 Year,No,44467.0,7.0,247,0
24,1,46.0,1,< 1 Year,No,25441.0,152.0,150,0
32,1,2.0,0,1-2 Year,Yes,33533.0,124.0,204,0
26,1,10.0,1,< 1 Year,No,27395.0,152.0,191,0
27,1,41.0,1,< 1 Year,No,38466.0,152.0,145,0
32,1,4.0,1,< 1 Year,No,31922.0,152.0,41,0
21,1,50.0,1,< 1 Year,No,38652.0,152.0,105,0
26,1,28.0,1,< 1 Year,No,34898.0,152.0,121,0
21,1,14.0,1,< 1 Year,No,28427.0,152.0,88,0
23,1,15.0,1,< 1 Year,No,29649.0,152.0,71,0
48,1,28.0,1,1-2 Year,No,2630.0,26.0,254,0
36,1,41.0,0,1-2 Year,Yes,43664.0,124.0,193,0
25,1,2.0,1,< 1 Year,No,27636.0,152.0,215,0
42,1,28.0,0,1-2 Year,Yes,62668.0,26.0,154,1
40,1,4.0,0,1-2 Year,Yes,2630.0,156.0,264,0
23,1,47.0,1,< 1 Year,No,27313.0,152.0,168,0
26,1,11.0,1,< 1 Year,No,34495.0,160.0,249,0
21,1,41.0,1,< 1 Year,No,19590.0,152.0,241,0
33,1,28.0,0,< 1 Year,Yes,44799.0,13.0,256,1
25,1,41.0,0,< 1 Year,No,25284.0,152.0,223,0
38,1,15.0,1,1-2 Year,No,33210.0,26.0,270,0
63,1,39.0,0,> 2 Years,Yes,32765.0,124.0,93,0
46,1,28.0,1,1-2 Year,No,31412.0,26.0,218,0
23,1,30.0,1,< 1 Year,No,28901.0,152.0,157,0
26,1,35.0,0,< 1 Year,Yes,26034.0,152.0,279,0
46,1,28.0,1,1-2 Year,No,30379.0,26.0,165,0
23,1,41.0,1,< 1 Year,No,28044.0,160.0,273,0
24,1,8.0,1,< 1 Year,No,35329.0,152.0,39,0
55,1,8.0,0,1-2 Year,No,43834.0,124.0,152,0
73,1,28.0,0,1-2 Year,Yes,25389.0,122.0,51,0
57,1,36.0,0,1-2 Year,Yes,29605.0,26.0,295,0
52,1,50.0,1,1-2 Year,No,23081.0,26.0,230,0
30,1,28.0,1,< 1 Year,No,29692.0,152.0,95,0
64,1,28.0,0,1-2 Year,Yes,34131.0,124.0,99,0
75,1,18.0,1,1-2 Year,No,38048.0,122.0,155,0
22,1,11.0,1,< 1 Year,No,59873.0,152.0,278,0
49,1,28.0,0,> 2 Years,Yes,51213.0,26.0,286,1
29,1,28.0,1,1-2 Year,Yes,32837.0,124.0,37,0
22,1,8.0,1,< 1 Year,No,42764.0,152.0,46,0
26,1,8.0,1,< 1 Year,No,51266.0,152.0,261,0
41,1,43.0,0,1-2 Year,Yes,29116.0,124.0,181,0
45,1,28.0,0,1-2 Year,Yes,38290.0,125.0,185,0
25,1,29.0,0,< 1 Year,Yes,42848.0,152.0,29,1
20,1,8.0,1,< 1 Year,Yes,50408.0,160.0,176,0
73,1,28.0,1,1-2 Year,No,26776.0,24.0,163,0
37,1,35.0,0,1-2 Year,Yes,49359.0,88.0,110,0
68,1,3.0,0,> 2 Years,Yes,54222.0,124.0,256,1
23,1,49.0,0,< 1 Year,Yes,33052.0,152.0,162,0
21,1,36.0,0,< 1 Year,No,50122.0,152.0,124,0
26,1,7.0,0,1-2 Year,Yes,2630.0,156.0,20,0
25,1,8.0,1,< 1 Year,No,44358.0,152.0,60,0
55,1,11.0,0,1-2 Year,Yes,30165.0,26.0,197,1
40,1,7.0,0,1-2 Year,Yes,2630.0,124.0,125,1
30,1,30.0,1,< 1 Year,Yes,25323.0,152.0,205,0
25,1,3.0,1,< 1 Year,No,22051.0,152.0,109,0
26,1,35.0,1,< 1 Year,No,48061.0,152.0,130,0
23,1,8.0,1,< 1 Year,No,28567.0,152.0,145,0
50,1,28.0,1,1-2 Year,Yes,35633.0,124.0,93,0
50,1,45.0,0,1-2 Year,Yes,36220.0,26.0,128,0
26,1,14.0,1,< 1 Year,No,14720.0,152.0,18,0
23,1,40.0,0,< 1 Year,Yes,2630.0,151.0,275,0
22,1,46.0,1,< 1 Year,No,26921.0,152.0,83,0
25,1,36.0,1,< 1 Year,No,34359.0,152.0,120,0
21,1,47.0,0,< 1 Year,No,30784.0,160.0,103,0
72,1,14.0,1,1-2 Year,No,2630.0,124.0,160,0
35,1,41.0,1,1-2 Year,No,42363.0,160.0,15,0
59,1,28.0,1,1-2 Year,No,54895.0,26.0,279,0
63,1,46.0,0,> 2 Years,Yes,48610.0,26.0,138,0
45,1,15.0,0,1-2 Year,Yes,24221.0,26.0,94,0
46,1,28.0,0,1-2 Year,Yes,38955.0,124.0,21,0
23,1,46.0,1,< 1 Year,No,25717.0,152.0,180,0
24,1,36.0,0,< 1 Year,No,2630.0,151.0,211,0
51,1,28.0,1,1-2 Year,No,45232.0,26.0,34,0
22,1,22.0,1,< 1 Year,No,35710.0,152.0,258,0
45,1,28.0,0,1-2 Year,Yes,41694.0,26.0,17,0
24,1,8.0,0,< 1 Year,No,29255.0,152.0,85,0
67,1,8.0,1,1-2 Year,No,57831.0,7.0,201,0
22,1,46.0,1,< 1 Year,No,27675.0,152.0,289,0
23,1,2.0,1,< 1 Year,No,39079.0,152.0,260,0
23,1,28.0,1,< 1 Year,No,35438.0,152.0,153,0
40,1,38.0,0,1-2 Year,Yes,27525.0,26.0,59,0
24,1,11.0,1,< 1 Year,No,31252.0,152.0,27,0
37,1,43.0,0,1-2 Year,Yes,86860.0,124.0,278,0
23,1,41.0,1,< 1 Year,No,43156.0,152.0,280,0
58,1,14.0,1,1-2 Year,No,21139.0,30.0,93,0
55,1,28.0,1,1-2 Year,No,40898.0,26.0,198,0
66,1,28.0,0,1-2 Year,Yes,56227.0,26.0,116,0
24,1,13.0,1,< 1 Year,No,25294.0,151.0,201,0
27,1,12.0,0,< 1 Year,Yes,37099.0,152.0,90,0
44,1,28.0,0,1-2 Year,No,33890.0,26.0,175,0
23,1,47.0,1,< 1 Year,Yes,37317.0,152.0,257,0
22,1,15.0,0,< 1 Year,Yes,39596.0,152.0,97,0
46,1,8.0,0,1-2 Year,Yes,47043.0,124.0,130,0
57,1,8.0,0,1-2 Year,Yes,39640.0,30.0,57,0
28,1,41.0,1,< 1 Year,No,49574.0,152.0,124,0
34,1,41.0,1,1-2 Year,No,21714.0,152.0,275,0
36,1,33.0,0,1-2 Year,Yes,29842.0,154.0,192,1
49,1,28.0,0,1-2 Year,Yes,51899.0,3.0,280,0
57,1,28.0,0,> 2 Years,Yes,42790.0,26.0,74,1
31,1,28.0,0,< 1 Year,Yes,33197.0,124.0,11,0
27,1,8.0,1,< 1 Year,No,26038.0,152.0,285,0
25,1,28.0,0,< 1 Year,Yes,46372.0,152.0,245,0
38,1,29.0,0,1-2 Year,Yes,26877.0,124.0,130,0
69,1,41.0,1,1-2 Year,No,41362.0,26.0,228,0
24,1,6.0,1,< 1 Year,No,21479.0,152.0,49,0
22,1,28.0,0,1-2 Year,Yes,32517.0,26.0,190,0
45,1,0.0,0,1-2 Year,Yes,2630.0,26.0,206,1
44,1,39.0,0,1-2 Year,Yes,58594.0,26.0,154,0
23,1,17.0,0,< 1 Year,Yes,34108.0,124.0,268,0
46,1,8.0,0,1-2 Year,Yes,44523.0,124.0,279,1
35,1,28.0,0,1-2 Year,No,47870.0,122.0,226,0
24,1,36.0,1,< 1 Year,No,40683.0,152.0,239,0
33,1,50.0,0,1-2 Year,Yes,30151.0,156.0,194,0
60,1,28.0,0,1-2 Year,Yes,45959.0,124.0,96,0
70,1,28.0,0,1-2 Year,Yes,25659.0,26.0,258,0
22,1,8.0,0,< 1 Year,Yes,45174.0,152.0,236,0
20,1,46.0,0,< 1 Year,Yes,23835.0,160.0,215,0
21,1,8.0,0,< 1 Year,Yes,41966.0,160.0,249,0
22,1,17.0,1,< 1 Year,No,40203.0,152.0,254,0
26,1,36.0,1,< 1 Year,No,2630.0,152.0,199,0
57,1,28.0,1,1-2 Year,Yes,40129.0,26.0,168,0
25,1,15.0,1,< 1 Year,No,17917.0,152.0,223,0
44,1,28.0,1,1-2 Year,Yes,44700.0,26.0,292,0
40,1,27.0,0,1-2 Year,Yes,25893.0,26.0,74,0
57,1,50.0,1,1-2 Year,No,34339.0,152.0,162,0
22,1,24.0,1,< 1 Year,No,30340.0,152.0,92,0
46,1,29.0,0,1-2 Year,Yes,27618.0,26.0,235,1
25,1,30.0,1,< 1 Year,No,29280.0,152.0,65,0
22,1,25.0,1,< 1 Year,No,29577.0,152.0,133,0
26,1,21.0,0,< 1 Year,Yes,29100.0,152.0,215,0
79,1,28.0,1,1-2 Year,No,59043.0,124.0,120,0
27,1,41.0,1,< 1 Year,No,39863.0,152.0,229,0
44,1,41.0,1,1-2 Year,Yes,42827.0,26.0,25,0
50,1,41.0,0,1-2 Year,Yes,38055.0,26.0,28,0
30,1,50.0,1,< 1 Year,No,35234.0,152.0,47,0
25,1,50.0,1,< 1 Year,No,30577.0,152.0,79,0
66,1,28.0,1,1-2 Year,No,30850.0,26.0,280,0
38,1,41.0,1,1-2 Year,No,25663.0,109.0,281,0
47,1,36.0,1,1-2 Year,No,36685.0,26.0,199,0
23,1,28.0,1,< 1 Year,No,33332.0,152.0,187,0
46,1,15.0,0,> 2 Years,Yes,2630.0,156.0,229,0
74,1,28.0,1,1-2 Year,No,40972.0,124.0,113,0
26,1,3.0,1,< 1 Year,No,24260.0,152.0,80,0
24,1,10.0,1,< 1 Year,No,37377.0,152.0,223,0
23,1,18.0,1,< 1 Year,No,34273.0,152.0,188,0
50,1,8.0,0,1-2 Year,Yes,30136.0,26.0,70,1
39,1,4.0,1,1-2 Year,No,2630.0,152.0,264,0
24,1,47.0,1,< 1 Year,No,41619.0,152.0,122,0
52,1,41.0,0,1-2 Year,Yes,38094.0,26.0,22,1
27,1,30.0,1,< 1 Year,No,36306.0,152.0,249,0
50,1,48.0,0,1-2 Year,Yes,2630.0,124.0,36,1
33,1,8.0,1,< 1 Year,No,23789.0,153.0,25,0
23,1,8.0,1,< 1 Year,No,31539.0,160.0,131,0
29,1,35.0,1,1-2 Year,No,2630.0,26.0,20,0
54,1,28.0,0,1-2 Year,Yes,37984.0,26.0,197,1
50,1,3.0,0,1-2 Year,Yes,36876.0,124.0,206,0
51,1,15.0,1,1-2 Year,No,38395.0,124.0,58,0
59,1,28.0,0,1-2 Year,Yes,48295.0,26.0,241,0
45,1,46.0,0,1-2 Year,Yes,2630.0,157.0,218,1
41,1,28.0,1,1-2 Year,No,35171.0,26.0,204,0
21,1,37.0,1,< 1 Year,No,2630.0,160.0,149,0
33,1,10.0,1,< 1 Year,No,27322.0,152.0,50,0
33,1,33.0,0,1-2 Year,Yes,25801.0,154.0,72,0
25,1,41.0,1,< 1 Year,No,21573.0,152.0,22,0
23,1,46.0,1,< 1 Year,No,21797.0,152.0,108,0
24,1,46.0,1,< 1 Year,No,22424.0,152.0,249,0
45,1,29.0,0,1-2 Year,Yes,39550.0,26.0,168,0
41,1,28.0,0,1-2 Year,Yes,2630.0,155.0,10,1
26,1,16.0,0,< 1 Year,Yes,33395.0,152.0,149,0
27,1,3.0,1,< 1 Year,No,24597.0,152.0,87,0
35,1,28.0,1,1-2 Year,No,70037.0,26.0,11,0
24,1,37.0,0,< 1 Year,Yes,19325.0,152.0,233,0
65,1,28.0,0,1-2 Year,Yes,39117.0,26.0,181,1
49,1,28.0,0,1-2 Year,Yes,43076.0,124.0,120,0
23,1,41.0,0,< 1 Year,Yes,28642.0,152.0,101,0
38,1,0.0,0,1-2 Year,Yes,2630.0,152.0,214,0
44,1,29.0,0,1-2 Year,Yes,25479.0,26.0,76,0
31,1,46.0,0,< 1 Year,Yes,31345.0,160.0,240,0
44,1,28.0,1,1-2 Year,Yes,29386.0,124.0,170,0
42,1,33.0,0,1-2 Year,Yes,40954.0,26.0,170,0
22,1,27.0,0,< 1 Year,Yes,11259.0,160.0,127,0
50,1,28.0,0,1-2 Year,Yes,49145.0,26.0,125,1
25,1,36.0,1,< 1 Year,No,40311.0,152.0,82,0
25,1,45.0,1,< 1 Year,No,32307.0,152.0,261,0
36,1,15.0,1,1-2 Year,No,41499.0,152.0,250,0
27,1,16.0,1,< 1 Year,No,32084.0,152.0,154,0
69,1,28.0,1,1-2 Year,No,40993.0,26.0,114,0
47,1,31.0,0,1-2 Year,Yes,2630.0,124.0,291,0
68,1,28.0,1,1-2 Year,No,58043.0,55.0,253,0
30,1,7.0,0,< 1 Year,Yes,2630.0,152.0,259,0
26,1,14.0,1,< 1 Year,No,38496.0,152.0,16,0
25,1,36.0,1,< 1 Year,No,32444.0,152.0,91,0
53,1,1.0,0,1-2 Year,Yes,2630.0,124.0,267,0
60,1,28.0,0,> 2 Years,Yes,2630.0,13.0,54,0
45,1,29.0,0,1-2 Year,Yes,31162.0,124.0,148,0
37,1,6.0,1,1-2 Year,No,34838.0,152.0,160,0
23,1,41.0,1,< 1 Year,No,36803.0,152.0,162,0
64,1,5.0,1,1-2 Year,No,25705.0,26.0,86,0
47,1,8.0,0,1-2 Year,Yes,42853.0,124.0,156,0
29,1,15.0,1,< 1 Year,No,35628.0,151.0,243,0
49,1,28.0,1,1-2 Year,No,48020.0,124.0,239,0
78,1,28.0,0,1-2 Year,Yes,52496.0,122.0,73,0
40,1,50.0,1,1-2 Year,No,28747.0,124.0,65,0
24,1,38.0,1,< 1 Year,No,41138.0,152.0,17,0
60,1,41.0,1,1-2 Year,No,2630.0,124.0,219,0
40,1,12.0,1,1-2 Year,No,32021.0,124.0,131,0
32,1,28.0,0,1-2 Year,Yes,42420.0,122.0,266,0
25,1,45.0,1,< 1 Year,No,32199.0,26.0,95,0
48,1,28.0,0,> 2 Years,Yes,27912.0,26.0,116,1
32,1,13.0,0,< 1 Year,Yes,2630.0,152.0,170,0
25,1,41.0,0,< 1 Year,Yes,29927.0,152.0,164,0
79,1,49.0,0,1-2 Year,Yes,24688.0,26.0,140,0
23,1,5.0,0,< 1 Year,No,2630.0,151.0,109,0
43,1,28.0,0,1-2 Year,Yes,44792.0,124.0,41,0
23,1,21.0,1,< 1 Year,No,27829.0,152.0,89,0
23,1,22.0,0,< 1 Year,Yes,31592.0,152.0,120,0
37,1,29.0,0,1-2 Year,Yes,47818.0,124.0,258,1
25,1,28.0,0,1-2 Year,Yes,47424.0,124.0,16,0
38,1,30.0,0,1-2 Year,Yes,28763.0,156.0,63,0
25,1,28.0,0,< 1 Year,Yes,33192.0,152.0,208,0
53,1,28.0,0,1-2 Year,Yes,36646.0,124.0,189,1
23,1,8.0,1,< 1 Year,No,38465.0,152.0,76,0
22,1,29.0,1,< 1 Year,No,32986.0,152.0,190,0
40,1,31.0,0,1-2 Year,Yes,2630.0,124.0,126,0
25,1,46.0,1,< 1 Year,No,26894.0,152.0,48,0
27,1,28.0,0,< 1 Year,Yes,39840.0,26.0,266,1
47,1,0.0,1,1-2 Year,No,2630.0,22.0,90,0
25,1,41.0,1,< 1 Year,No,34113.0,152.0,179,0
24,1,46.0,1,< 1 Year,No,49734.0,152.0,231,0
34,1,28.0,0,1-2 Year,Yes,41326.0,154.0,67,1
24,1,28.0,1,< 1 Year,No,28907.0,152.0,104,0
65,1,28.0,0,1-2 Year,Yes,58984.0,124.0,191,0
25,1,37.0,0,< 1 Year,Yes,36513.0,152.0,102,0
46,1,28.0,0,1-2 Year,Yes,36308.0,26.0,268,1
25,1,10.0,1,< 1 Year,No,35286.0,152.0,111,0
22,1,28.0,1,< 1 Year,No,49828.0,152.0,236,0
23,1,18.0,1,< 1 Year,No,25884.0,152.0,155,0
23,1,41.0,1,< 1 Year,No,39172.0,152.0,57,0
51,1,28.0,0,1-2 Year,Yes,46655.0,157.0,156,1
52,1,28.0,1,1-2 Year,No,29099.0,124.0,166,0
23,1,47.0,0,< 1 Year,Yes,24342.0,152.0,64,0
39,1,31.0,0,1-2 Year,Yes,2630.0,157.0,26,1
24,1,8.0,1,< 1 Year,No,41943.0,152.0,278,0
23,1,47.0,0,< 1 Year,No,34306.0,163.0,246,0
25,1,41.0,1,< 1 Year,No,22092.0,152.0,273,0
20,1,28.0,0,< 1 Year,Yes,34340.0,26.0,78,1
24,1,50.0,1,< 1 Year,No,35034.0,152.0,14,0
67,1,8.0,1,1-2 Year,No,40821.0,26.0,108,0
63,1,50.0,1,1-2 Year,No,2630.0,26.0,112,0
24,1,10.0,0,< 1 Year,Yes,16062.0,152.0,161,0
54,1,3.0,1,1-2 Year,No,31499.0,26.0,136,0
51,1,0.0,0,1-2 Year,Yes,2630.0,124.0,245,1
27,1,48.0,1,< 1 Year,No,2630.0,152.0,218,0
68,1,46.0,1,1-2 Year,No,2630.0,26.0,292,0
25,1,11.0,1,< 1 Year,No,27061.0,152.0,102,0
44,1,28.0,1,1-2 Year,No,30211.0,26.0,183,0
21,1,17.0,1,< 1 Year,No,44882.0,152.0,108,0
22,1,16.0,1,< 1 Year,No,30225.0,163.0,261,0
40,1,14.0,1,1-2 Year,No,26707.0,124.0,256,0
59,1,45.0,0,1-2 Year,Yes,11219.0,124.0,11,0
63,1,36.0,0,1-2 Year,Yes,26300.0,124.0,233,1
51,1,46.0,0,1-2 Year,Yes,16450.0,154.0,201,0
63,1,41.0,1,1-2 Year,No,34632.0,124.0,57,0
22,1,6.0,1,< 1 Year,No,24374.0,152.0,247,0
32,1,41.0,1,1-2 Year,No,31430.0,122.0,38,0
27,1,18.0,1,< 1 Year,No,35433.0,152.0,200,0
43,1,29.0,0,1-2 Year,Yes,29187.0,163.0,265,1
23,1,3.0,0,< 1 Year,Yes,2630.0,152.0,220,0
51,1,8.0,0,1-2 Year,Yes,50443.0,25.0,214,0
43,1,46.0,0,1-2 Year,Yes,27344.0,124.0,94,0
45,1,31.0,0,1-2 Year,Yes,2630.0,29.0,20,0
42,1,46.0,1,1-2 Year,No,2630.0,11.0,193,0
43,1,29.0,1,1-2 Year,No,28237.0,152.0,244,0
47,1,11.0,1,1-2 Year,No,39180.0,124.0,184,0
20,1,15.0,0,< 1 Year,Yes,24681.0,160.0,99,0
51,1,35.0,0,1-2 Year,No,31860.0,124.0,57,0
60,1,28.0,1,1-2 Year,No,68413.0,26.0,107,0
53,1,50.0,1,1-2 Year,No,29787.0,160.0,206,0
